AAV,start,end,Sample,guppy_01,guppy_02,nanopolish_01,nanopolish_02,megalodon_01,megalodon_02,deepsignal_01,deepsignal_02,annotation,guppy_03,nanopolish_03,megalodon_03,deepsignal_03
CMV,850,851,nat,10.7954545454545,5.12422907488987,3.8980509745127403,3.74419586323343,1.75,1.75,3.95,3.55,NA,NA,NA,NA,NA
CMV,890,891,nat,26.4705882352941,10.8029594168208,1.81285690292241,2.15793115377962,3.1,3.15,4.5,3.15,NA,NA,NA,NA,NA
CMV,895,896,nat,2.94117647058824,4.09970012816099,1.81285690292241,2.15793115377962,2.3,1.6,2.65,1.9,NA,NA,NA,NA,NA
CMV,909,910,nat,5.88235294117647,6.60265354581283,5.54401527060409,5.7245632065776,4.95,3.9,2.9000000000000004,2.45,NA,NA,NA,NA,NA
CMV,912,913,nat,4.545454545454549,8.99936113087921,5.54401527060409,5.7245632065776,3.05,2.25,4.15,2.9499999999999997,NA,NA,NA,NA,NA
CMV,938,939,nat,4.545454545454549,2.1019500727990503,4.75002771311385,5.149497569946139,1.75,3.35,3.1,3.5000000000000004,NA,NA,NA,NA,NA
CMV,952,953,nat,14.705882352941199,6.36604297932488,3.6003977183526095,4.44567422984689,0.7,0.9,15.25,10.85,NA,NA,NA,NA,NA
CMV,1103,1104,nat,16.6666666666667,11.1345146166575,2.7027027027027,3.04433720892574,3.95,3.7,5.949999999999999,4.1000000000000005,NA,NA,NA,NA,NA
CMV,1125,1126,nat,3.125,2.5632868716696797,4.26947119151678,3.9151933888776,1.45,0.7,6.35,4.75,NA,NA,NA,NA,NA
CMV,1135,1136,nat,3.125,9.08720715003438,4.26947119151678,3.9151933888776,6.8,7.4,7.75,8.1,NA,NA,NA,NA,NA
CMV,1178,1179,nat,8.33333333333333,5.05611003525498,1.8594454503497,1.2000192003072,5.7,4.95,9.55,10.45,NA,NA,NA,NA,NA
CMV,1180,1181,nat,14.5833333333333,5.19100399972883,1.8594454503497,1.2000192003072,4,3.75,8.25,8.4,NA,NA,NA,NA,NA
CMV,1221,1222,nat,10.4166666666667,5.31062330679138,2.37481446761972,2.24222897813389,2.15,1.55,9,6,NA,NA,NA,NA,NA
CMV,1236,1237,nat,55.2083333333333,38.620884593641506,9.14257474672597,13.500899685110198,38.45,39.7,26.55,22.650000000000002,NA,NA,NA,NA,NA
CMV,1263,1264,nat,9.375,8.23462191458796,1.28205128205128,3.81813251378469,11.1,11.35,18.099999999999998,16.25,NA,NA,NA,NA,NA
CMV,1287,1288,nat,16.6666666666667,6.846603688708949,2.38965340033118,1.41290078543933,2.55,1.65,12.75,10.6,NA,NA,NA,NA,NA
CMV,1320,1321,nat,8.33333333333333,4.924391847468771,8.54341736694678,11.3496932515337,3.75,2.65,9.75,7.449999999999999,NA,NA,NA,NA,NA
CMV,1356,1357,nat,6.25,3.1793187619341303,1.63685537930577,2.20837579912906,1.95,1.4,8.25,8.3,NA,NA,NA,NA,NA
CMV,1408,1409,nat,7.107843137254901,3.50653158190622,4.70827970827971,3.73543123543124,1.4,1.3,12,9.1,NA,NA,NA,NA,NA
CMV,1416,1417,nat,12.5,8.80827191930074,4.70827970827971,3.73543123543124,6.5,6.05,6.2,4.75,NA,NA,NA,NA,NA
CMV,1426,1427,nat,16.4141414141414,10.5636711281071,4.70827970827971,3.73543123543124,3.4,3.5,16.150000000000002,15.299999999999999,NA,NA,NA,NA,NA
CMV,1452,1453,nat,12.5,6.8690249717051595,2.1949373972878097,3.5091065755460997,10,9.8,9.5,9.2,NA,NA,NA,NA,NA
CMV,1470,1471,nat,14.9732620320856,13.9615963536787,2.1949373972878097,3.5091065755460997,5.35,4.4,2.75,3.45,NA,NA,NA,NA,NA
CMV,1479,1480,nat,11.2745098039216,8.282687482575971,2.1949373972878097,3.5091065755460997,2.9,3.45,11.85,10.100000000000001,NA,NA,NA,NA,NA
CMV,1511,1512,nat,4.16666666666667,1.9798719012100199,4.15803645401823,2.70082247730613,1.2,1.2,5.25,4.7,NA,NA,NA,NA,NA
CMV,1515,1516,nat,3.84615384615385,2.57536041939712,4.15803645401823,2.70082247730613,2,1.3,1.6500000000000001,1.25,NA,NA,NA,NA,NA
CMV,1525,1526,nat,7.107843137254901,4.12061451034217,4.15803645401823,2.70082247730613,1.8,2.75,5.25,5.45,NA,NA,NA,NA,NA
CMV,1544,1545,nat,16.8016194331984,11.995418233082699,3.99492886322017,4.5122446746995495,2.8,2.95,14.85,11.55,NA,NA,NA,NA,NA
CMV,1561,1562,nat,16.5158371040724,15.460658856013099,2.1787466943834097,2.48995049374885,3.45,3.45,9.8,6.45,NA,NA,NA,NA,NA
CMV,1566,1567,nat,3.84615384615385,5.57951530317955,2.1787466943834097,2.48995049374885,3.55,2.65,7.35,6.4,NA,NA,NA,NA,NA
CMV,1573,1574,nat,19.6356275303644,15.1163906455685,2.1787466943834097,2.48995049374885,4.75,2.9,11.450000000000001,9.35,NA,NA,NA,NA,NA
CMV,1587,1588,nat,14.3162393162393,12.3421574220565,2.5328330206379,3.4722159199194103,2.55,2,9.85,8.7,NA,NA,NA,NA,NA
CMV,1599,1600,nat,26.346153846153804,22.213342445821098,3.75461160073786,2.77720844435335,27.4,32.65,11.35,7.449999999999999,NA,NA,NA,NA,NA
CMV,1606,1607,nat,6.94444444444444,6.47224486770918,3.75461160073786,2.77720844435335,1.4,1.7,8.75,6.75,NA,NA,NA,NA,NA
CMV,1615,1616,nat,21.8623481781377,14.332501987009099,3.75461160073786,2.77720844435335,7.4,5.2,11.25,8.5,NA,NA,NA,NA,NA
CMV,1628,1629,nat,7.6315789473684195,5.50705292398716,1.6308159925181203,1.7845244969573097,4.6,4.95,4.15,4.45,NA,NA,NA,NA,NA
CMV,1632,1633,nat,5,9.06658238516646,1.6308159925181203,1.7845244969573097,4.5,4.6,1.4500000000000002,1,NA,NA,NA,NA,NA
CMV,1654,1655,nat,6.7873303167420795,10.3342636895268,7.487971896240101,6.10260901341364,4.75,5.05,3.45,1.8499999999999999,NA,NA,NA,NA,NA
CMV,1678,1679,nat,10.4700854700855,12.218818039134801,14.0958874691292,18.8365077487283,4.7,4.6,4.3,6,NA,NA,NA,NA,NA
CMV,1685,1686,nat,12.5,13.7386219610554,14.0958874691292,18.8365077487283,4.1,2.4,11.4,8.25,NA,NA,NA,NA,NA
CMV,1706,1707,nat,4.16666666666667,3.8060474129921205,4.49294051955649,3.8993350149048402,2.2,1.65,3.1,3.6999999999999997,NA,NA,NA,NA,NA
CMV,1722,1723,nat,3.84615384615385,3.48812833752593,9.316372447213569,6.20716326837548,4,3.95,3.8,3.5000000000000004,NA,NA,NA,NA,NA
CMV,1733,1734,nat,18.0161943319838,10.5856437969925,2.80760389571109,1.0423587491695,8.35,8.4,11,8.6,NA,NA,NA,NA,NA
CMV,1750,1751,nat,8.84615384615385,7.462684489000281,2.35014063427348,2.84353006759111,4.15,2.5,5.8999999999999995,4.5,NA,NA,NA,NA,NA
CMV,1759,1760,nat,3.57142857142857,3.57142857142857,2.35014063427348,2.84353006759111,1.7,2,3.15,3.65,NA,NA,NA,NA,NA
CMV,1761,1762,nat,2.63157894736842,5.39431673052363,2.35014063427348,2.84353006759111,2.75,2.95,5.55,5.7,NA,NA,NA,NA,NA
CMV,1772,1773,nat,18.609022556391,10.3807939201858,31.3213084481963,35.898507216324695,7.65,8.45,6.05,5.8999999999999995,NA,NA,NA,NA,NA
CMV,1818,1819,nat,2.5,5.9966846470375,1.41509433962264,2.90715552927262,5.1,5.45,6.65,4.55,NA,NA,NA,NA,NA
CMV,1844,1845,nat,7.69230769230769,7.366312758144799,1.07941493600863,1.23173650555496,6.35,5.05,12.55,11.1,NA,NA,NA,NA,NA
CMV,1852,1853,nat,2.63157894736842,2.87659506698784,1.07941493600863,1.23173650555496,1.6,1.05,9.25,9.65,NA,NA,NA,NA,NA
CMV,1873,1874,nat,7.5,7.043038631060409,2.55351170568562,1.7455719463018702,2.1,1.25,4.3,2.55,NA,NA,NA,NA,NA
CMV,1877,1878,nat,3.84615384615385,5.07273059835478,2.55351170568562,1.7455719463018702,2.15,1,2.3,1.2,NA,NA,NA,NA,NA
CMV,1880,1881,nat,9.64285714285714,6.81331973317206,2.55351170568562,1.7455719463018702,2.15,1.3,1.15,0.7000000000000001,NA,NA,NA,NA,NA
CMV,1886,1887,nat,5,3.6177248677248697,2.55351170568562,1.7455719463018702,1.45,0.95,1.0999999999999999,1.25,NA,NA,NA,NA,NA
CMV,1890,1891,nat,5.96491228070175,5.71906955837735,2.55351170568562,1.7455719463018702,1.55,1.05,1.25,1.05,NA,NA,NA,NA,NA
CMV,1894,1895,nat,3.33333333333333,5.03105590062112,2.55351170568562,1.7455719463018702,1.45,1.25,1.35,0.95,NA,NA,NA,NA,NA
CMV,1898,1899,nat,3.33333333333333,5.66888733052828,2.55351170568562,1.7455719463018702,1.55,2.1,0.8500000000000001,0.8500000000000001,NA,NA,NA,NA,NA
CMV,1903,1904,nat,2.5,4.01839453574085,2.55351170568562,1.7455719463018702,1.35,1.75,2.8000000000000003,1.55,NA,NA,NA,NA,NA
CMV,1923,1924,nat,35.2564102564103,24.7697589627201,1.7832936203891598,1.71853625170999,3.35,3.75,21.85,20.7,NA,NA,NA,NA,NA
CMV,1931,1932,nat,2.77777777777778,3.39657963974904,1.7832936203891598,1.71853625170999,7.8,6.25,8.95,7.75,NA,NA,NA,NA,NA
CMV,1940,1941,nat,13.9423076923077,9.10000268175601,1.7832936203891598,1.71853625170999,16.05,16.65,11.700000000000001,8.7,NA,NA,NA,NA,NA
CMV,1947,1948,nat,5.26315789473684,3.35394183281507,1.7832936203891598,1.71853625170999,2.5,1.9,4.5,3.05,NA,NA,NA,NA,NA
CMV,1957,1958,nat,21.875,13.9745527876496,1.7832936203891598,1.71853625170999,2.8,2.65,1.7999999999999998,1.35,NA,NA,NA,NA,NA
CMV,1959,1960,nat,17.669172932330802,9.850743023884979,1.7832936203891598,1.71853625170999,3,3.3,1.25,1.4500000000000002,NA,NA,NA,NA,NA
CMV,1961,1962,nat,7.89473684210526,6.88677418135782,1.7832936203891598,1.71853625170999,2.2,2.15,0.8999999999999999,1.25,NA,NA,NA,NA,NA
CMV,1968,1969,nat,8.57142857142857,6.6089972904955205,1.7832936203891598,1.71853625170999,2.8,2.65,8.15,7.1,NA,NA,NA,NA,NA
CMV,2002,2003,nat,7.14285714285714,9.46118079162271,13.1377606785293,16.737797086634302,17.15,15.9,0.95,1.15,ITR2_left,NA,NA,NA,NA
CMV,2004,2005,nat,5.88235294117647,10.4347826086957,13.1377606785293,16.737797086634302,12.65,12.4,2.25,2.45,ITR2_left,NA,NA,NA,NA
CMV,2008,2009,nat,5.26315789473684,6.4156431803490594,13.1377606785293,16.737797086634302,5.3,4.4,1.05,1.05,ITR2_left,NA,NA,NA,NA
CMV,2012,2013,nat,5,5.97192776118479,13.1377606785293,16.737797086634302,4.4,5.65,10.95,10.5,ITR2_left,NA,NA,NA,NA
CMV,2025,2026,nat,3.57142857142857,2.8333204482147103,1.89038270024186,1.99413152292733,1.55,1.95,4.05,2.75,ITR2_left,NA,NA,NA,NA
CMV,2029,2030,nat,11.9298245614035,12.458477270896399,1.89038270024186,1.99413152292733,1.7,2.2,1.4500000000000002,2.15,ITR2_left,NA,NA,NA,NA
CMV,2040,2041,nat,26.590909090909097,14.8923420074349,2.54921230530987,3.12278682719547,4.75,3.95,1.35,1.7000000000000002,ITR2_left,NA,NA,NA,NA
CMV,2044,2045,nat,7.5,8.30234403380303,2.54921230530987,3.12278682719547,3.25,3.4,1.15,1.35,ITR2_left,NA,NA,NA,NA
CMV,2047,2048,nat,12.9554655870445,10.060039288382299,2.54921230530987,3.12278682719547,2.4,2.45,0.5,0.6,ITR2_left,NA,NA,NA,NA
CMV,2051,2052,nat,6.696428571428569,5.5336438534545405,2.54921230530987,3.12278682719547,1.3,1.45,2.45,1.25,ITR2_left,NA,NA,NA,NA
CMV,2062,2063,nat,11.466165413533801,4.09700079115821,2.36381925100588,1.1976410362837702,1.3,1.6,5.7,3.35,ITR2_left,NA,NA,NA,NA
CMV,2066,2067,nat,14.0522875816993,12.1381986859407,2.36381925100588,1.1976410362837702,2.3,2.3,10.549999999999999,8.1,ITR2_left,NA,NA,NA,NA
CMV,2079,2080,nat,3.33333333333333,6.24585480631546,4.93139660808139,3.96288783712719,5.9,4.55,5.3,5.2,ITR2_left,NA,NA,NA,NA
CMV,2083,2084,nat,5.88235294117647,5.01182398690663,4.93139660808139,3.96288783712719,3.25,3.75,1.5,0.8500000000000001,ITR2_left,NA,NA,NA,NA
CMV,2087,2088,nat,6.66666666666667,4.76105279898219,4.93139660808139,3.96288783712719,9.2,8.45,1.55,1.35,ITR2_left,NA,NA,NA,NA
CMV,2089,2090,nat,12.2222222222222,5.89510326776688,4.93139660808139,3.96288783712719,9.5,9.35,1.2,1,ITR2_left,NA,NA,NA,NA
CMV,2147,2148,nat,12.1428571428571,8.71144479397602,2.06766917293233,3.09885473176612,2.55,2.7,10.2,9.35,NA,NA,NA,NA,NA
CMV,2165,2166,nat,2.5,4.89469535067924,1.40046409778736,1.20348241720724,2.4,2.9,5.8500000000000005,4.15,NA,NA,NA,NA,NA
CMV,2190,2191,nat,9.16666666666667,8.404624684087251,10.5843768634466,11.7840421381194,1.1,1.15,13.750000000000002,12.2,NA,NA,NA,NA,NA
CMV,2230,2231,nat,7.08475308345731,5.7288145861658,1.11677476925901,1.22647439737849,4.95,4.7,4.8,4.8500000000000005,CMV_church,NA,NA,NA,NA
CMV,2265,2266,nat,8.091924024938379,9.52785203600652,1.26857505001861,1.19430656365666,7.1,6.5,7.3999999999999995,6.6000000000000005,CMV_church,NA,NA,NA,NA
CMV,2267,2268,nat,13.9981076534903,12.877594261276402,1.26857505001861,1.19430656365666,2.8,2.2,6.550000000000001,5.4,CMV_church,NA,NA,NA,NA
CMV,2281,2282,nat,11.6541353383459,8.11722071798462,18.282811588567,18.352293558226098,9.4,7.55,13.3,11.05,CMV_church,NA,NA,NA,NA
CMV,2293,2294,nat,10.7306103046038,10.3575759377823,4.27350844453467,4.80681818181818,3.6,3.65,7.249999999999999,5.8500000000000005,CMV_church,NA,NA,NA,NA
CMV,2305,2306,nat,7.319285111889,3.93560224790091,0.54375665842578,0.610901219248179,1.3,1.4,4.95,4.3999999999999995,CMV_church,NA,NA,NA,NA
CMV,2312,2313,nat,10.1915748274797,9.78670848573257,0.54375665842578,0.610901219248179,2.75,2.35,1.6500000000000001,0.95,CMV_church,NA,NA,NA,NA
CMV,2319,2320,nat,18.8224804226709,12.495938307759499,0.54375665842578,0.610901219248179,1.6,1.35,6.800000000000001,5.3,CMV_church,NA,NA,NA,NA
CMV,2329,2330,nat,7.39199401154916,4.54952132211222,0.54375665842578,0.610901219248179,2.55,2.35,5.1,3.85,CMV_church,NA,NA,NA,NA
CMV,2341,2342,nat,5.24470474967908,4.62688506840611,6.7378076020241,6.80119984714546,6.75,6.45,7.449999999999999,6.65,CMV_church,NA,NA,NA,NA
CMV,2359,2360,nat,6.0587748870937,5.230842669277671,1.31293278789679,1.38196582156148,3.8,4.05,9.049999999999999,7.049999999999999,CMV_church,NA,NA,NA,NA
CMV,2382,2383,nat,6.03574504737295,4.48445630476838,7.8603735584773196,6.87777242934388,1.95,1.8,4.95,4.35,CMV_church,NA,NA,NA,NA
CMV,2403,2404,nat,9.742587161942,8.90682567384138,8.56009139421912,8.23174012508586,11.95,10.25,17,15.5,CMV_church,NA,NA,NA,NA
CMV,2452,2453,nat,6.26026272577997,3.95639353473963,1.02744403737076,0.989724620085521,2.5,2.5,4.45,3.5999999999999996,CMV_church,NA,NA,NA,NA
CMV,2465,2466,nat,7.9067499491450395,6.074321910080481,3.5632640150725203,3.60672414558315,4.55,4.8,4.15,3.45,CMV_church,NA,NA,NA,NA
CMV,2474,2475,nat,6.875334403424289,5.43455071767651,3.5632640150725203,3.60672414558315,1.75,1.65,9.55,8.200000000000001,CMV_church,NA,NA,NA,NA
CMV,2486,2487,nat,7.749806949806951,6.091592091431179,0.7912366903094701,1.02824596821971,3.2,3.45,4.7,3.8,CMV_church,NA,NA,NA,NA
CMV,2546,2547,nat,5.60862698110125,4.597755116419959,1.08864483211312,1.15101582117319,3.2,2.95,6.950000000000001,6.05,CMV_church,NA,NA,NA,NA
CMV,2558,2559,nat,11.2794612794613,8.78149256558571,1.9079878545251099,2.16757064849276,1.2,1.4,24.65,22.05,CMV_church,NA,NA,NA,NA
CMV,2577,2578,nat,7.552795031055901,5.104951548361139,1.20256183900001,1.33930230419341,3.4,3.35,8.450000000000001,7.75,CMV_church,NA,NA,NA,NA
CMV,2601,2602,nat,9.53586834957661,7.84218292057582,3.16648481222789,3.36586643046353,1.8,1.65,4.25,3,CMV_church,NA,NA,NA,NA
CMV,2610,2611,nat,10.325700959347001,9.37795944407309,3.16648481222789,3.36586643046353,4.6,4.35,16.650000000000002,14.45,CMV_church,NA,NA,NA,NA
CMV,2622,2623,nat,16.901252763448802,12.850040032817,6.845095235994821,6.6085793888368,4.75,4.45,11.65,10.4,CMV_church,NA,NA,NA,NA
CMV,2651,2652,nat,4.35558852621167,4.07348781375038,6.20002239079087,6.08216844656803,2.3,2.6,3.85,3.2,CMV_church,NA,NA,NA,NA
CMV,2685,2686,nat,13.4160403992206,12.042105482545901,28.8988533041931,28.1079743488594,4.75,4.75,7.6499999999999995,6.800000000000001,CMV_church,NA,NA,NA,NA
CMV,2703,2704,nat,12.4311425449945,10.9873711430429,4.38123874936555,4.02149145522498,20.35,19.05,18.05,16.25,CMV_church,NA,NA,NA,NA
CMV,2714,2715,nat,13.588435374149698,12.2120928478047,3.7558751169280202,3.5407302520343,3.75,3.95,11.200000000000001,9.35,CMV_church,NA,NA,NA,NA
CMV,2725,2726,nat,7.22744106941332,5.130014543807429,1.68510028942137,1.76425677661011,6.4,6.5,10.75,8.9,CMV_church,NA,NA,NA,NA
CMV,2735,2736,nat,6.2932581389387305,5.017507578853389,1.68510028942137,1.76425677661011,0.95,1.05,4.95,3.55,CMV_church,NA,NA,NA,NA
CMV,2742,2743,nat,8.8392882163374,6.340600086125731,1.68510028942137,1.76425677661011,3.25,3.6,9.700000000000001,7.85,CMV_church,NA,NA,NA,NA
CMV,2748,2749,nat,14.557876905702999,12.2752378328979,1.68510028942137,1.76425677661011,7.3,7.4,16.6,14.549999999999999,CMV_church,NA,NA,NA,NA
CMV,2775,2776,nat,4.31650246305419,4.1220356487811705,6.50935063421108,6.500858724507121,4.55,4.6,2.25,2.1,CMV_church,NA,NA,NA,NA
CMV,2787,2788,nat,7.81677530262875,7.61364649676517,0.44438956888632797,0.393859427437678,2.3,2.3,6.6000000000000005,6.1,CMV_church,NA,NA,NA,NA
CMV,2795,2796,nat,4.16262430269221,3.2602620635126103,0.44438956888632797,0.393859427437678,1.2,1.1,0.4,0.35000000000000003,CMV_church,NA,NA,NA,NA
CMV,2797,2798,nat,6.314180507832109,3.74518657124277,0.44438956888632797,0.393859427437678,1.65,1.5,0.6,0.4,NA,NA,NA,NA,NA
CMV,2801,2802,nat,7.682376254920049,4.63823978157874,0.44438956888632797,0.393859427437678,1.25,1.1,0.35000000000000003,0.15,NA,NA,NA,NA,NA
CMV,2806,2807,nat,4.63817755956056,3.16183490637237,0.44438956888632797,0.393859427437678,0.85,0.85,0.35000000000000003,0.3,NA,NA,NA,NA,NA
CMV,2810,2811,nat,7.748557220970071,6.20602349506261,0.44438956888632797,0.393859427437678,1.05,0.85,4.3999999999999995,3.65,NA,NA,NA,NA,NA
CMV,2831,2832,nat,4.71082205776083,4.07250527531128,3.16118739324392,2.87902222004682,1.2,1.15,3,2.55,eYFP,NA,NA,NA,NA
CMV,2846,2847,nat,15.1596501932072,11.8694655281467,6.53861731438754,6.36905217647701,4.35,4.1,17.75,17.05,eYFP,NA,NA,NA,NA
CMV,2867,2868,nat,4.49135863965112,3.9385462967693603,0.351409895784533,0.347512355108461,1.35,1.25,2.7,2.55,eYFP,NA,NA,NA,NA
CMV,2876,2877,nat,5.0872115638955,4.68256237811521,0.351409895784533,0.347512355108461,0.9,0.75,0.95,0.6,eYFP,NA,NA,NA,NA
CMV,2879,2880,nat,8.49348239228704,5.93865208746917,0.351409895784533,0.347512355108461,1.85,1.75,1.05,0.7000000000000001,eYFP,NA,NA,NA,NA
CMV,2882,2883,nat,4.40745213041228,3.6934601777978497,0.351409895784533,0.347512355108461,2,1.95,0.95,0.65,eYFP,NA,NA,NA,NA
CMV,2888,2889,nat,6.465599390127689,3.80949485593753,0.351409895784533,0.347512355108461,3.1,3.05,2.6,2.0500000000000003,eYFP,NA,NA,NA,NA
CMV,2903,2904,nat,13.997284676938301,10.2962747416568,0.184282347520408,0.167507655036979,2.2,2.1,4.6,3.4000000000000004,eYFP,NA,NA,NA,NA
CMV,2909,2910,nat,17.6067722450244,16.7276960523266,0.184282347520408,0.167507655036979,10,9.65,2.1,1.4000000000000001,eYFP,NA,NA,NA,NA
CMV,2912,2913,nat,10.6097324073624,10.1507265746513,0.184282347520408,0.167507655036979,1.6,1.25,0.25,0.2,eYFP,NA,NA,NA,NA
CMV,2918,2919,nat,4.75500194250194,4.19351863115806,0.184282347520408,0.167507655036979,0.75,0.9,0.2,0.1,eYFP,NA,NA,NA,NA
CMV,2924,2925,nat,3.12379007278922,2.60276598229622,0.184282347520408,0.167507655036979,1.1,1.2,1.4000000000000001,1.2,eYFP,NA,NA,NA,NA
CMV,2936,2937,nat,9.57132705453745,7.59415025661025,35.343753299867394,35.6994272837457,6.8,6.15,13.65,11.4,eYFP,NA,NA,NA,NA
CMV,2969,2970,nat,6.12786549926414,4.62330398736736,2.0837008068181997,1.99724348277639,1.45,1.2,10,8.9,eYFP,NA,NA,NA,NA
CMV,2981,2982,nat,16.8029222913191,13.1969959489499,11.6118948847931,9.33237115938593,7.05,6.05,8.85,7.449999999999999,eYFP,NA,NA,NA,NA
CMV,2999,3000,nat,15.4024360883045,13.2597053202122,6.58618921570924,6.887592460757159,3.15,3.45,6.15,5.45,eYFP,NA,NA,NA,NA
CMV,3011,3012,nat,5.2514454376477,4.28467164451408,1.27295041405555,1.17544341848133,2.05,1.8,2.75,2,eYFP,NA,NA,NA,NA
CMV,3017,3018,nat,5.325558567822751,4.62099962400057,1.27295041405555,1.17544341848133,2.85,2.25,2.9499999999999997,1.95,eYFP,NA,NA,NA,NA
CMV,3032,3033,nat,5.22132344680373,4.54881765290657,0.472422314527578,0.433453910440314,1.2,1.15,3.5000000000000004,2.8000000000000003,eYFP,NA,NA,NA,NA
CMV,3036,3037,nat,13.131327307771501,9.60669128735602,0.472422314527578,0.433453910440314,3.2,3.35,2.85,2.1,eYFP,NA,NA,NA,NA
CMV,3044,3045,nat,8.98143468893795,7.693680563662229,0.472422314527578,0.433453910440314,2.15,2,4.45,3.35,eYFP,NA,NA,NA,NA
CMV,3062,3063,nat,11.9467392107356,9.11394662981537,3.7685545677288803,3.63226348286829,3.45,3.45,2.25,2.15,eYFP,NA,NA,NA,NA
CMV,3077,3078,nat,15.242695634099402,12.387086369488,0.419181379465715,0.437986728810146,7.8,7.9,13.55,11.700000000000001,eYFP,NA,NA,NA,NA
CMV,3086,3087,nat,12.8712323206229,11.752614313404,0.419181379465715,0.437986728810146,3.05,3,15.55,13.8,eYFP,NA,NA,NA,NA
CMV,3095,3096,nat,7.62030102175109,5.86848018193871,0.419181379465715,0.437986728810146,5.4,5.2,9.3,7.249999999999999,eYFP,NA,NA,NA,NA
CMV,3105,3106,nat,6.33987156219461,4.4251203783979,0.419181379465715,0.437986728810146,2.4,2.15,9.8,8.3,eYFP,NA,NA,NA,NA
CMV,3125,3126,nat,3.34659000522692,3.1223751072556998,5.65210656402986,6.19342537069463,1.1,1.05,2.3,1.7500000000000002,eYFP,NA,NA,NA,NA
CMV,3128,3129,nat,6.04645196675557,3.9980880702294304,5.65210656402986,6.19342537069463,1.5,1.45,3.05,2.4,eYFP,NA,NA,NA,NA
CMV,3144,3145,nat,7.8574965339671206,5.24140600167282,0.801603189239402,0.672510885370498,2.45,2.4,0.75,0.5499999999999999,eYFP,NA,NA,NA,NA
CMV,3146,3147,nat,9.47568146796791,6.42002864516715,0.801603189239402,0.672510885370498,1.1,1.05,0.65,0.6,eYFP,NA,NA,NA,NA
CMV,3149,3150,nat,8.301191151446401,5.70565854476474,0.801603189239402,0.672510885370498,1.45,1.25,1,0.7000000000000001,eYFP,NA,NA,NA,NA
CMV,3161,3162,nat,4.64572192513369,3.80798135022474,1.0145082681783202,1.09024170139418,1.15,1.15,1.8499999999999999,1.3,eYFP,NA,NA,NA,NA
CMV,3167,3168,nat,5.56770005299417,5.34822770905692,1.0145082681783202,1.09024170139418,1.3,1.2,1.6,1.15,eYFP,NA,NA,NA,NA
CMV,3183,3184,nat,5.211971491041259,3.7472283541863596,1.27454918150955,1.15549972444834,3.25,3.25,2.15,1.7500000000000002,eYFP,NA,NA,NA,NA
CMV,3188,3189,nat,4.93726329796308,3.41742720872133,1.27454918150955,1.15549972444834,3.2,3.15,0.95,0.8500000000000001,eYFP,NA,NA,NA,NA
CMV,3203,3204,nat,3.62462484319409,3.15390731555159,3.69664263648722,3.36181274849814,1.45,1.7,3.45,3.2,eYFP,NA,NA,NA,NA
CMV,3218,3219,nat,4.18779367649792,2.4597435029604897,2.94304114953498,3.55067153090129,1.45,1.3,4.6,4.2,eYFP,NA,NA,NA,NA
CMV,3266,3267,nat,3.89994502473887,2.53069962731356,2.4361726156224903,2.71764033464321,1.45,1.55,4.65,4.3,eYFP,NA,NA,NA,NA
CMV,3281,3282,nat,7.09077621930458,4.97548660353283,11.6978209147603,10.6320433276162,1.85,1.65,7.9,6.35,eYFP,NA,NA,NA,NA
CMV,3296,3297,nat,3.9666518546731795,3.4323506829532198,3.7587932525745202,3.99768557160416,2.05,2,7.1,6.3,eYFP,NA,NA,NA,NA
CMV,3321,3322,nat,14.471401201214102,11.4319851671944,2.99023723300322,2.92030744065391,6.25,6,14.000000000000002,11.1,eYFP,NA,NA,NA,NA
CMV,3332,3333,nat,4.39215448141851,5.4346216300837105,0.286279361302454,0.44637269558402703,1.35,1.5,2.9499999999999997,2.65,eYFP,NA,NA,NA,NA
CMV,3338,3339,nat,4.63250692427211,3.4089617342342495,0.286279361302454,0.44637269558402703,1.15,1.05,1.7999999999999998,1.5,eYFP,NA,NA,NA,NA
CMV,3344,3345,nat,11.246941464332801,8.9421232576415,0.286279361302454,0.44637269558402703,1.6,1.4,5.4,4.2,eYFP,NA,NA,NA,NA
CMV,3353,3354,nat,5.50843865855889,5.47371924980876,0.286279361302454,0.44637269558402703,1.65,1.5,1.8499999999999999,1.6,eYFP,NA,NA,NA,NA
CMV,3356,3357,nat,10.2682584040137,7.49167437539641,0.286279361302454,0.44637269558402703,1.25,1.1,2.6,2.1999999999999997,eYFP,NA,NA,NA,NA
CMV,3383,3384,nat,4.21393065868014,3.2622653673635695,0.590157710372339,0.657081215787411,0.9,0.85,1.05,0.8999999999999999,eYFP,NA,NA,NA,NA
CMV,3386,3387,nat,7.33485456327795,5.53841023225225,0.590157710372339,0.657081215787411,0.7,0.65,0.8500000000000001,0.5499999999999999,eYFP,NA,NA,NA,NA
CMV,3389,3390,nat,6.74727632882139,5.33187291534055,0.590157710372339,0.657081215787411,2.05,1.9,0.5499999999999999,0.35000000000000003,eYFP,NA,NA,NA,NA
CMV,3395,3396,nat,16.3111952896611,12.8133733558386,0.590157710372339,0.657081215787411,2.85,2.45,8.3,7.6,eYFP,NA,NA,NA,NA
CMV,3407,3408,nat,14.083248780211699,13.2655150588603,3.82914570027483,3.69650295935761,3.5,3.05,15.8,13.3,eYFP,NA,NA,NA,NA
